user_id,signup_date,city,device,is_test_user,created_at
U026552,2024/02/11,Bangalore ,android,false,2024-02-27 22:26:00
U019586,,Mumbai,,false,2024-02-16 12:02:00
U034328,2024-02-13,,iOS,true,2024-04-21 02:56:00
U049812,2024-01-13,Delhi,,,2024-01-15 13:11:00
U022350,,Bangalore ,Android,false,2024-03-06 11:36:00
U012682,23-01-2024,mumbai,iOS,false,2024-02-21 04:01:00
U025112,2024/01/14,DELHI,iOS,,2024-04-20 01:43:00
U046941,,,Android,,2024-05-12 11:53:00
U011717,,Chennai,,true,2024-04-28 19:02:00
U043636,2024-03-29,mumbai,,false,2024-05-07 03:23:00
U047252,04-01-2024,mumbai,,false,2024-01-26 18:20:00
U028495,2024-02-30,,android,false,2024-03-05 10:59:00
U022014,2024-02-11,Delhi,iOS,false,2024-05-07 17:42:00
U044970,01-02-2024,delhi,,,2024-03-07 08:51:00
U012868,2024-02-30,Chennai,Android,true,2024-05-11 18:18:00
U040719,2024-03-15,,Android,false,2024-03-02 22:57:00
U029521,14-03-2024,Delhi,,,2024-01-03 05:00:00
U017747,2024/03/26,Delhi,android,,2024-03-11 00:10:00
U005784,2024-01-01,DELHI,iOS,true,2024-02-09 21:00:00
U049713,2024/02/11,,Android,true,2024-01-16 02:34:00
U042602,28-03-2024,,,true,2024-01-06 17:23:00
U040094,14-03-2024,Chennai,Android,false,2024-02-07 16:48:00
U010805,,Delhi,,true,2024-03-01 17:28:00
U022617,,Delhi,Android,true,2024-01-11 20:37:00
U007570,,delhi,,false,2024-05-16 14:13:00
U032894,2024-02-30,DELHI,,false,2024-02-25 16:38:00
U003282,2024-02-29,Mumbai,Android,true,2024-01-05 02:54:00
U016377,2024-01-27,mumbai,,true,2024-03-16 18:00:00
U022304,,Bangalore ,android,true,2024-03-06 01:55:00
U036594,,DELHI,,true,2024-03-23 04:59:00
U048354,2024-03-09,mumbai,,true,2024-04-20 15:51:00
U013852,2024/03/06,mumbai,,false,2024-01-18 09:55:00
U026786,2024/03/30,delhi,iOS,true,2024-03-29 14:11:00
U045315,13-01-2024,Bangalore ,iOS,,2024-03-22 00:23:00
U009126,10-01-2024,,,,2024-05-08 09:18:00
U014689,2024-02-28,,iOS,true,2024-02-11 23:13:00
U041614,14-03-2024,Mumbai,Android,,2024-01-19 15:35:00
U015430,2024/01/12,Chennai,iOS,true,2024-04-02 06:11:00
U030457,19-01-2024,Chennai,iOS,true,2024-04-18 17:29:00
U041493,2024-03-10,DELHI,android,true,2024-03-04 03:00:00
U039791,2024/03/05,,iOS,,2024-04-24 12:55:00
U040655,2024-02-01,Delhi,Android,,2024-04-30 19:12:00
U032036,2024-02-06,Mumbai,iOS,true,2024-03-05 00:31:00
U022470,2024/02/29,delhi,android,true,2024-03-19 21:01:00
U021008,2024-02-23,delhi,android,,2024-01-04 14:34:00
U016303,,Mumbai,,,2024-02-04 02:33:00
U028395,2024/01/06,Mumbai,Android,true,2024-02-06 18:05:00
U033506,2024-02-21,delhi,Android,true,2024-01-26 17:00:00
U008384,2024/02/20,Chennai,,false,2024-04-12 03:56:00
U040513,,Chennai,Android,,2024-03-23 19:43:00
U010831,,mumbai,iOS,,2024-05-06 08:33:00
U005292,,Chennai,iOS,,2024-02-02 19:33:00
U045316,2024/01/17,Delhi,android,true,2024-03-11 03:36:00
U020416,,mumbai,Android,,2024-02-20 21:14:00
U011791,2024/01/05,DELHI,,,2024-04-05 05:16:00
U049170,2024/02/21,Bangalore ,,true,2024-02-25 06:08:00
U004290,06-02-2024,Mumbai,iOS,true,2024-04-16 09:12:00
U011136,,,,,2024-03-06 10:02:00
U044100,2024-02-30,Bangalore ,iOS,true,2024-02-16 14:43:00
U041484,2024-02-07,Delhi,,,2024-02-29 13:05:00
U003137,2024/02/16,delhi,iOS,,2024-04-06 22:29:00
U005311,2024-01-10,Bangalore ,,,2024-05-08 20:33:00
U036357,2024-03-07,Delhi,Android,,2024-01-28 11:51:00
U035459,2024/01/14,,Android,false,2024-04-24 02:51:00
U019061,,Chennai,Android,,2024-01-09 10:17:00
U029011,16-01-2024,Chennai,Android,false,2024-02-20 18:32:00
U001172,2024/03/30,Delhi,,false,2024-03-16 16:50:00
U013789,10-01-2024,mumbai,iOS,false,2024-04-01 18:13:00
U022005,14-02-2024,Delhi,android,false,2024-04-04 02:35:00
U002408,2024-02-30,Mumbai,Android,,2024-03-11 21:33:00
U021611,11-03-2024,,Android,true,2024-02-24 20:41:00
U015264,2024-02-30,Bangalore ,Android,true,2024-01-13 17:52:00
U029922,2024-03-28,delhi,,,2024-03-29 00:33:00
U003000,2024/01/08,Mumbai,android,true,2024-03-01 22:56:00
U017356,2024-01-28,Chennai,,true,2024-02-23 21:41:00
U040271,19-01-2024,Mumbai,Android,true,2024-01-22 15:46:00
U003246,2024/01/02,DELHI,,true,2024-01-23 20:20:00
U004913,2024-01-24,Chennai,iOS,false,2024-03-08 01:00:00
U038030,2024-02-30,DELHI,iOS,false,2024-05-11 15:54:00
U030812,2024-03-03,,android,,2024-01-31 12:24:00
U045390,2024/02/13,Chennai,,false,2024-01-05 12:27:00
U024726,2024-02-30,Chennai,,,2024-01-12 09:03:00
U028232,10-01-2024,DELHI,Android,false,2024-04-19 04:37:00
U004657,2024-03-24,delhi,iOS,false,2024-01-08 09:13:00
U043269,,DELHI,,false,2024-05-08 05:41:00
U031299,2024-02-30,mumbai,Android,false,2024-02-29 23:36:00
U003633,2024-02-14,,android,true,2024-03-05 17:14:00
U048870,27-03-2024,Bangalore ,android,true,2024-03-13 10:44:00
U008027,,DELHI,Android,false,2024-02-04 19:04:00
U039481,,,android,,2024-01-25 17:54:00
U026746,2024/01/26,mumbai,android,true,2024-02-07 07:17:00
U002718,,,android,,2024-05-16 14:53:00
U031182,18-01-2024,Mumbai,android,true,2024-02-17 20:41:00
U042195,22-03-2024,Bangalore ,android,true,2024-04-12 02:30:00
U021298,2024-01-15,mumbai,iOS,,2024-03-04 10:17:00
U033908,2024-02-30,delhi,Android,false,2024-04-11 01:28:00
U032025,25-02-2024,Delhi,,false,2024-03-06 16:21:00
U041344,,DELHI,,true,2024-01-14 02:52:00
U026132,2024-02-30,Bangalore ,,true,2024-05-08 19:03:00
U044627,,Chennai,,true,2024-05-08 12:48:00
U041630,2024/02/11,,android,true,2024-02-18 21:58:00
U015416,2024/02/07,Bangalore ,Android,false,2024-04-25 13:29:00
U004037,,Mumbai,,,2024-04-19 16:12:00
U044824,,Delhi,iOS,true,2024-01-25 16:05:00
U021333,,delhi,iOS,,2024-04-08 17:43:00
U036126,,Delhi,android,true,2024-03-19 16:49:00
U004801,2024/01/31,mumbai,Android,false,2024-05-10 01:09:00
U023846,,delhi,Android,true,2024-03-07 19:42:00
U023330,,delhi,,,2024-01-28 23:01:00
U007606,2024/02/07,Chennai,android,,2024-04-13 14:12:00
U030467,,delhi,,,2024-03-28 01:55:00
U008160,2024-03-12,Bangalore ,iOS,true,2024-05-05 19:38:00
U000098,2024-02-30,mumbai,iOS,,2024-03-24 16:25:00
U044429,,DELHI,,true,2024-03-01 20:11:00
U023440,06-03-2024,Delhi,iOS,,2024-01-09 06:45:00
U027856,2024/01/27,Mumbai,iOS,,2024-01-27 06:43:00
U001490,2024/03/31,mumbai,Android,,2024-04-26 04:38:00
U037019,2024/03/21,delhi,,false,2024-02-11 06:28:00
U037202,,Bangalore ,android,true,2024-01-25 13:59:00
U017232,2024-01-19,Delhi,iOS,,2024-02-16 16:25:00
U007679,30-01-2024,DELHI,,true,2024-01-14 20:41:00
U049947,20-02-2024,Delhi,iOS,true,2024-05-17 13:01:00
U000583,2024/02/22,Bangalore ,iOS,,2024-01-31 11:55:00
U031154,2024-02-16,,Android,false,2024-01-06 01:34:00
U023981,,Bangalore ,iOS,true,2024-03-22 11:13:00
U035585,,delhi,android,true,2024-03-20 08:48:00
U029471,,Chennai,Android,true,2024-05-06 06:29:00
U035112,2024-02-08,Delhi,iOS,true,2024-04-27 07:33:00
U035084,06-03-2024,delhi,,,2024-03-13 00:04:00
U008832,2024-01-04,delhi,,true,2024-04-24 06:54:00
U049924,2024-03-11,,Android,true,2024-03-27 05:07:00
U001675,14-02-2024,,,true,2024-01-28 05:22:00
U002936,2024-03-23,Delhi,android,true,2024-01-18 07:26:00
U004176,2024/02/02,Chennai,,false,2024-02-04 03:34:00
U003226,27-01-2024,DELHI,android,false,2024-02-09 16:06:00
U039319,,delhi,Android,,2024-04-09 10:03:00
U043243,2024/02/17,Mumbai,,false,2024-03-21 07:17:00
U004619,2024/02/06,Bangalore ,android,,2024-01-05 02:46:00
U017378,2024-02-06,DELHI,Android,,2024-01-06 01:23:00
U027920,22-03-2024,mumbai,android,true,2024-01-17 11:39:00
U021761,03-02-2024,Chennai,android,false,2024-03-14 18:35:00
U038659,,Delhi,,true,2024-02-29 11:50:00
U034313,,Bangalore ,iOS,true,2024-01-15 15:57:00
U030539,2024-01-13,DELHI,iOS,,2024-01-31 07:01:00
U031684,,Mumbai,,true,2024-03-14 01:05:00
U023413,,delhi,android,,2024-02-11 13:16:00
U013199,2024/01/24,delhi,android,,2024-05-05 20:24:00
U047985,,,,,2024-01-10 18:01:00
U030502,10-02-2024,DELHI,android,false,2024-04-20 18:33:00
U029490,,Delhi,android,,2024-03-19 14:41:00
U042141,2024/02/20,DELHI,,,2024-02-13 09:01:00
U043193,01-01-2024,delhi,,true,2024-03-15 17:29:00
U046611,2024-02-11,mumbai,,false,2024-04-23 17:23:00
U009058,24-01-2024,DELHI,android,,2024-04-10 00:04:00
U018145,2024-02-30,Bangalore ,Android,false,2024-02-19 01:17:00
U029955,27-01-2024,Delhi,,,2024-03-02 15:28:00
U001895,2024/01/10,Mumbai,,true,2024-03-09 14:07:00
U000502,16-01-2024,Delhi,iOS,true,2024-01-23 11:53:00
U043044,25-02-2024,delhi,android,,2024-01-15 04:54:00
U040491,2024-03-21,Bangalore ,Android,false,2024-01-23 02:33:00
U011621,2024-02-23,delhi,android,false,2024-03-27 03:41:00
U013118,,Delhi,,true,2024-01-12 08:18:00
U031139,2024-01-27,,,true,2024-02-03 23:20:00
U006695,,Delhi,iOS,true,2024-03-01 22:21:00
U007247,2024-02-30,,,,2024-05-17 23:52:00
U045968,,delhi,,true,2024-02-23 09:25:00
U024317,2024-01-08,delhi,android,,2024-05-09 10:25:00
U037990,2024/01/18,,,,2024-03-21 01:35:00
U002744,2024-02-30,,,,2024-04-12 02:51:00
U016369,2024-02-15,Delhi,android,,2024-04-22 05:51:00
U015298,23-01-2024,mumbai,android,,2024-03-02 23:06:00
U033950,,mumbai,android,false,2024-04-04 15:53:00
U021133,2024-02-04,Chennai,android,false,2024-01-03 23:35:00
U008616,26-01-2024,delhi,,,2024-02-27 11:56:00
U030851,2024-03-19,Mumbai,Android,,2024-03-30 22:12:00
U037177,,Mumbai,android,false,2024-03-28 09:52:00
U037070,2024/03/31,Delhi,android,false,2024-03-31 00:50:00
U013196,2024/03/05,Delhi,Android,,2024-03-26 18:48:00
U034707,09-01-2024,Bangalore ,,,2024-01-09 03:31:00
U012804,2024/01/05,Delhi,iOS,false,2024-05-07 03:41:00
U039392,2024/03/02,Bangalore ,iOS,,2024-03-30 14:19:00
U004571,2024-03-11,Delhi,iOS,false,2024-04-08 05:19:00
U026130,19-03-2024,Chennai,android,true,2024-03-11 20:47:00
U000210,2024/01/16,mumbai,Android,true,2024-03-17 16:56:00
U006036,,DELHI,Android,false,2024-01-14 04:58:00
U032398,,Mumbai,,true,2024-01-21 10:57:00
U016944,2024-03-24,Delhi,Android,true,2024-04-12 09:13:00
U020270,19-01-2024,mumbai,,false,2024-04-13 07:21:00
U013824,2024-02-08,mumbai,iOS,false,2024-03-28 09:57:00
U004983,2024/02/21,Bangalore ,Android,false,2024-02-19 07:15:00
U048282,2024-03-09,Mumbai,Android,false,2024-05-08 15:02:00
U043505,26-03-2024,delhi,android,true,2024-03-18 07:58:00
U005133,2024-01-03,Chennai,,,2024-05-02 18:31:00
U031129,,,,,2024-01-09 17:28:00
U038141,,mumbai,,false,2024-04-10 12:06:00
U018126,2024/03/04,Delhi,,,2024-03-27 04:49:00
U018421,,,android,true,2024-02-05 23:52:00
U048815,2024/03/11,Delhi,android,false,2024-02-11 10:21:00
U007855,,Delhi,,,2024-05-01 03:26:00
U046755,23-03-2024,Chennai,iOS,false,2024-02-29 05:05:00
U023528,,Chennai,android,false,2024-05-01 07:42:00
U000697,,Chennai,iOS,true,2024-01-20 10:17:00
U037905,,Chennai,,,2024-04-10 23:26:00
U030490,,,Android,,2024-02-18 04:11:00
U012111,2024-02-30,Chennai,android,true,2024-05-05 19:44:00
U023143,2024-02-30,Mumbai,android,,2024-01-09 12:18:00
U044862,26-03-2024,mumbai,,false,2024-02-16 01:40:00
U040791,2024-03-09,,iOS,false,2024-01-29 11:40:00
U007483,2024-03-19,DELHI,iOS,false,2024-05-16 04:27:00
U049033,10-03-2024,Bangalore ,,false,2024-03-07 05:10:00
U011019,,,android,true,2024-04-24 08:09:00
U013939,2024-01-18,Delhi,,false,2024-03-31 23:19:00
U012556,2024/03/26,Bangalore ,android,false,2024-02-04 03:25:00
U007238,2024-01-27,DELHI,,true,2024-03-31 07:15:00
U036939,2024-01-19,delhi,,false,2024-02-03 12:49:00
U028447,2024-02-30,,android,false,2024-04-08 14:31:00
U039885,2024-01-05,,iOS,false,2024-02-23 07:42:00
U024128,,mumbai,iOS,false,2024-05-04 11:47:00
U028806,,Bangalore ,android,false,2024-02-20 12:17:00
U021623,06-02-2024,Delhi,iOS,false,2024-03-03 16:52:00
U047158,2024-03-11,Mumbai,Android,false,2024-01-29 21:53:00
U008290,2024-03-29,,,,2024-02-14 21:53:00
U000325,2024-01-11,Bangalore ,android,true,2024-04-15 05:43:00
U009864,19-02-2024,Bangalore ,Android,false,2024-05-17 10:46:00
U011135,2024/02/11,DELHI,Android,,2024-01-09 14:58:00
U000951,2024/03/06,Bangalore ,android,false,2024-03-27 11:47:00
U021016,2024-03-03,Chennai,Android,true,2024-01-18 02:01:00
U012952,22-02-2024,mumbai,Android,false,2024-03-09 20:13:00
U034540,08-02-2024,mumbai,iOS,true,2024-05-15 01:01:00
U038565,2024/03/10,,Android,true,2024-05-06 10:04:00
U036022,27-01-2024,delhi,Android,,2024-03-15 08:00:00
U002215,04-02-2024,,,true,2024-01-29 20:40:00
U044663,2024-03-10,Mumbai,Android,,2024-02-27 07:35:00
U039097,17-01-2024,Delhi,Android,false,2024-04-26 22:03:00
U008535,,mumbai,Android,true,2024-02-09 10:08:00
U044616,18-03-2024,Bangalore ,Android,,2024-04-17 14:12:00
U002084,2024/03/08,delhi,android,true,2024-02-20 16:18:00
U042896,,Bangalore ,,,2024-03-21 14:19:00
U027053,2024/01/03,delhi,android,false,2024-01-18 07:21:00
U025970,04-02-2024,Bangalore ,iOS,true,2024-03-08 06:54:00
U009360,2024/03/28,,,false,2024-03-10 01:31:00
U036734,2024-02-13,,android,,2024-01-20 20:50:00
U026079,29-02-2024,Bangalore ,iOS,,2024-05-17 18:42:00
U037425,,Delhi,android,,2024-02-28 04:21:00
U028828,2024/01/14,Mumbai,Android,,2024-04-10 22:40:00
U043365,2024-02-18,Delhi,android,false,2024-03-13 04:35:00
U037458,06-03-2024,,Android,true,2024-03-02 08:57:00
U001165,2024-03-13,mumbai,,,2024-02-20 22:12:00
U021389,13-03-2024,Bangalore ,android,false,2024-03-25 03:50:00
U037634,2024-02-15,delhi,Android,,2024-02-10 19:28:00
U031502,2024-03-26,Chennai,,true,2024-01-02 05:49:00
U018061,2024/02/13,Chennai,android,,2024-04-04 21:10:00
U025332,2024-01-13,,Android,false,2024-01-13 04:46:00
U023152,,DELHI,android,,2024-03-10 02:27:00
U010880,17-03-2024,Chennai,iOS,false,2024-04-05 12:05:00
U000974,02-02-2024,Mumbai,,,2024-01-18 17:16:00
U003025,,Chennai,,true,2024-01-21 10:10:00
U017604,20-02-2024,Chennai,Android,false,2024-03-15 19:20:00
U006649,22-01-2024,Delhi,iOS,false,2024-04-02 22:35:00
U033822,2024-01-29,delhi,android,,2024-03-21 15:18:00
U020904,2024/01/05,delhi,android,,2024-02-18 22:12:00
U037787,29-02-2024,delhi,iOS,false,2024-01-18 10:18:00
U046855,,,,true,2024-02-04 06:17:00
U033220,2024-03-19,DELHI,android,,2024-05-18 09:42:00
U048598,2024/01/28,Delhi,,,2024-01-15 19:04:00
U049681,,mumbai,Android,false,2024-03-12 14:35:00
U018664,2024-02-15,Chennai,Android,true,2024-02-23 09:33:00
U001005,2024-01-30,Bangalore ,,,2024-01-03 21:01:00
U004218,30-01-2024,DELHI,,false,2024-05-13 23:29:00
U009899,2024/03/04,DELHI,Android,true,2024-04-12 12:04:00
U006784,15-03-2024,Delhi,Android,false,2024-02-25 10:39:00
U047057,,,,true,2024-02-08 18:32:00
U037364,2024-01-26,Mumbai,Android,true,2024-03-01 11:58:00
U049411,2024-03-11,Mumbai,iOS,,2024-03-29 05:03:00
U010752,22-01-2024,Chennai,android,false,2024-02-13 08:25:00
U015038,2024-02-30,Delhi,iOS,false,2024-03-12 13:19:00
U004773,,DELHI,,false,2024-04-20 23:26:00
U045226,2024-02-15,DELHI,Android,true,2024-02-05 06:52:00
U014280,05-02-2024,Chennai,Android,true,2024-01-16 01:10:00
U047157,31-03-2024,delhi,android,true,2024-05-11 14:15:00
U023840,,mumbai,iOS,false,2024-02-18 02:35:00
U016874,2024-03-17,DELHI,android,,2024-05-10 09:13:00
U018987,2024/01/31,,iOS,false,2024-01-14 21:20:00
U034899,,Delhi,iOS,,2024-01-30 00:34:00
U025467,08-03-2024,Mumbai,Android,true,2024-01-03 17:12:00
U033783,2024/01/09,Bangalore ,,,2024-04-23 08:38:00
U010578,,Chennai,android,false,2024-02-23 11:54:00
U024378,2024/02/12,DELHI,iOS,,2024-01-08 18:40:00
U011819,,Bangalore ,android,true,2024-04-24 09:29:00
U021980,01-02-2024,,Android,false,2024-01-04 03:27:00
U029506,,DELHI,,false,2024-05-03 05:19:00
U026857,2024/03/31,delhi,,false,2024-01-11 23:18:00
U000396,27-03-2024,DELHI,,false,2024-01-06 14:36:00
U001552,,,iOS,,2024-03-25 23:25:00
U040440,2024-02-03,DELHI,android,true,2024-01-31 23:30:00
U048555,09-02-2024,DELHI,iOS,false,2024-02-22 01:09:00
U016639,,Bangalore ,iOS,,2024-02-12 08:20:00
U025294,2024/03/30,Delhi,Android,,2024-02-03 04:03:00
U026982,2024-02-02,Delhi,iOS,false,2024-01-31 22:45:00
U029167,2024-02-30,Chennai,android,,2024-01-16 06:37:00
U036931,10-02-2024,delhi,iOS,,2024-04-08 23:34:00
U003763,11-01-2024,,Android,true,2024-02-17 07:42:00
U008792,2024-03-27,delhi,,false,2024-01-01 16:14:00
U007502,2024/01/30,mumbai,Android,true,2024-05-03 02:06:00
U039142,,delhi,android,false,2024-03-04 04:03:00
U011151,,,android,,2024-03-11 17:36:00
U032949,,Bangalore ,iOS,,2024-02-06 23:39:00
U030588,05-01-2024,mumbai,Android,false,2024-01-01 09:04:00
U040053,2024/03/10,mumbai,android,false,2024-03-09 09:55:00
U016505,29-02-2024,Bangalore ,android,false,2024-02-23 10:07:00
U034397,,,,false,2024-01-27 23:45:00
U018189,2024-03-04,,iOS,false,2024-03-24 05:26:00
U009763,,DELHI,iOS,false,2024-01-16 02:19:00
U032258,,Delhi,,,2024-04-01 00:54:00
U039606,2024/01/18,Chennai,android,false,2024-03-02 21:30:00
U019447,30-01-2024,DELHI,Android,false,2024-04-07 12:41:00
U040322,,mumbai,Android,false,2024-05-05 03:45:00
U016609,2024-02-19,DELHI,iOS,true,2024-02-15 04:24:00
U007927,18-01-2024,,,true,2024-01-24 09:37:00
U016385,,delhi,,false,2024-01-04 17:41:00
U019173,2024-02-07,delhi,iOS,false,2024-03-23 10:35:00
U046967,2024-01-12,Chennai,Android,,2024-02-18 15:50:00
U007660,,Mumbai,android,,2024-01-28 09:04:00
U027083,2024/01/04,mumbai,,false,2024-02-20 01:10:00
U043839,23-01-2024,DELHI,iOS,,2024-02-28 12:39:00
U010276,2024/01/14,Mumbai,iOS,,2024-05-09 06:57:00
U014032,,delhi,iOS,true,2024-05-04 15:39:00
U020393,2024/02/21,Chennai,iOS,,2024-03-02 04:31:00
U012820,05-02-2024,,,true,2024-02-28 09:14:00
U013442,31-03-2024,,iOS,true,2024-01-26 15:20:00
U049129,08-01-2024,delhi,,true,2024-02-22 13:22:00
U029405,14-01-2024,,Android,true,2024-04-07 13:08:00
U034361,,Bangalore ,android,false,2024-04-20 23:45:00
U019333,09-03-2024,Delhi,iOS,,2024-03-10 15:58:00
U010485,2024-03-11,Chennai,Android,true,2024-04-17 09:13:00
U002845,,Mumbai,android,,2024-01-08 12:49:00
U003759,,mumbai,android,true,2024-01-20 11:08:00
U033889,2024/02/19,Mumbai,iOS,true,2024-02-05 19:00:00
U047133,,DELHI,android,,2024-01-06 23:53:00
U002219,,delhi,Android,false,2024-01-03 08:28:00
U036445,2024-02-30,Mumbai,android,false,2024-01-25 04:05:00
U028516,12-01-2024,Bangalore ,android,true,2024-01-24 20:35:00
U039873,2024-03-08,Bangalore ,,false,2024-03-28 15:52:00
U010121,,,,,2024-01-19 19:34:00
U029942,19-01-2024,Bangalore ,android,false,2024-03-05 23:59:00
U016994,,mumbai,Android,,2024-03-14 04:15:00
U001847,,,,false,2024-01-02 04:23:00
U019217,,Delhi,,true,2024-04-06 22:29:00
U042446,,mumbai,android,true,2024-04-03 20:00:00
U009985,2024-02-16,mumbai,iOS,,2024-04-17 03:55:00
U036023,2024/01/07,Mumbai,android,true,2024-05-15 19:57:00
U030818,2024/02/08,Chennai,android,,2024-04-25 14:26:00
U003531,2024-03-05,DELHI,,false,2024-02-28 03:18:00
U007286,2024/01/23,mumbai,iOS,,2024-04-17 10:39:00
U029111,24-01-2024,Bangalore ,Android,,2024-04-04 05:01:00
U049997,05-02-2024,,,false,2024-01-19 03:51:00
U018886,2024-02-30,,,,2024-02-23 11:27:00
U015307,,Mumbai,iOS,true,2024-04-29 11:13:00
U009278,28-03-2024,Bangalore ,Android,true,2024-02-23 16:47:00
U025343,,Delhi,,,2024-01-19 11:38:00
U035055,2024/02/18,Delhi,,false,2024-01-02 03:07:00
U039750,,DELHI,,true,2024-04-18 18:21:00
U005291,2024/03/11,DELHI,android,,2024-03-26 17:31:00
U002862,2024-01-09,DELHI,,,2024-01-30 16:30:00
U021076,,Delhi,Android,,2024-04-15 07:27:00
U009533,,Chennai,Android,,2024-02-09 00:25:00
U000624,2024/03/10,Delhi,,true,2024-04-22 15:07:00
U018831,2024/03/03,,,false,2024-02-19 17:00:00
U016653,,delhi,iOS,false,2024-03-22 01:57:00
U047674,2024-02-30,,android,,2024-05-10 18:54:00
U037781,06-03-2024,,iOS,,2024-03-26 05:33:00
U045646,2024-01-25,mumbai,Android,,2024-05-13 18:05:00
U015799,2024/03/17,DELHI,iOS,true,2024-04-16 07:00:00
U001729,2024-01-06,,Android,true,2024-04-28 22:16:00
U029064,,DELHI,,false,2024-01-06 08:05:00
U030676,,Bangalore ,Android,true,2024-02-20 06:42:00
U003666,,Chennai,Android,false,2024-04-10 17:13:00
U010713,2024/03/13,Chennai,android,false,2024-01-04 16:45:00
U008406,04-02-2024,mumbai,,true,2024-04-26 20:14:00
U026435,,,iOS,true,2024-03-01 02:59:00
U030723,14-02-2024,delhi,android,true,2024-03-18 14:20:00
U033756,2024/02/09,delhi,iOS,,2024-01-30 06:17:00
U041148,2024-02-30,Mumbai,Android,false,2024-01-26 06:09:00
U033869,,Delhi,android,true,2024-01-26 10:14:00
U047163,,,android,false,2024-03-31 06:36:00
U044480,15-03-2024,Bangalore ,android,false,2024-01-31 10:51:00
U037985,2024/02/26,DELHI,android,,2024-02-16 02:01:00
U025950,,Mumbai,iOS,false,2024-04-20 06:52:00
U019180,2024-02-30,,,true,2024-04-19 18:21:00
U001553,2024-02-25,Bangalore ,iOS,true,2024-05-08 21:02:00
U003430,2024-02-18,Chennai,iOS,,2024-05-04 01:01:00
U044220,,Chennai,,false,2024-01-15 04:45:00
U000182,,Chennai,iOS,false,2024-05-16 18:01:00
U004974,24-02-2024,Mumbai,Android,,2024-01-26 01:23:00
U029792,2024-03-06,DELHI,Android,false,2024-02-16 23:59:00
U008721,08-01-2024,mumbai,Android,,2024-04-30 07:31:00
U047943,2024-02-30,Chennai,iOS,true,2024-05-12 20:15:00
U035200,2024/01/03,delhi,iOS,false,2024-01-07 11:20:00
U001284,22-01-2024,Bangalore ,iOS,true,2024-02-19 08:04:00
U038998,23-03-2024,Mumbai,iOS,true,2024-04-04 10:17:00
U020700,2024-02-25,Bangalore ,iOS,true,2024-02-28 01:38:00
U001468,2024-02-30,DELHI,android,,2024-01-19 23:24:00
U032508,2024/03/01,DELHI,,,2024-03-24 18:07:00
U049078,2024-02-30,,iOS,,2024-01-05 15:46:00
U033118,2024-02-30,mumbai,iOS,,2024-02-09 05:41:00
U014311,,Bangalore ,iOS,true,2024-02-07 09:06:00
U039103,2024/02/14,mumbai,iOS,false,2024-03-19 02:51:00
U013600,2024-02-30,mumbai,,false,2024-05-15 03:35:00
U040111,,,iOS,true,2024-05-04 22:53:00
U024399,30-01-2024,mumbai,,true,2024-02-23 15:17:00
U038979,2024-01-25,delhi,iOS,true,2024-04-22 06:51:00
U042021,2024-01-18,Delhi,Android,false,2024-05-11 22:19:00
U008690,2024/03/11,Chennai,iOS,,2024-05-14 15:50:00
U042945,2024-01-20,DELHI,Android,false,2024-02-22 04:10:00
U035698,2024-02-05,Delhi,Android,,2024-05-12 17:40:00
U024718,2024-03-17,Mumbai,Android,true,2024-05-08 09:45:00
U024790,2024/03/09,Mumbai,android,true,2024-02-01 06:54:00
U020834,04-03-2024,Bangalore ,Android,false,2024-04-13 00:11:00
U043200,2024-01-19,delhi,Android,,2024-01-25 11:16:00
U039067,,DELHI,iOS,,2024-04-16 09:53:00
U011183,2024-01-13,delhi,,false,2024-04-27 00:19:00
U047138,2024/02/09,Chennai,iOS,,2024-05-06 04:39:00
U035756,2024/02/20,mumbai,iOS,,2024-04-21 12:58:00
U003797,2024-01-27,mumbai,Android,,2024-03-24 08:23:00
U046112,15-03-2024,Mumbai,iOS,false,2024-03-31 12:03:00
U002742,18-01-2024,Chennai,,true,2024-01-16 22:05:00
U015222,,DELHI,Android,false,2024-02-04 02:12:00
U025624,09-02-2024,DELHI,android,true,2024-01-12 02:32:00
U014852,2024-02-25,Mumbai,iOS,false,2024-01-13 06:33:00
U012035,2024-01-01,Mumbai,,true,2024-03-25 00:27:00
U038557,2024-03-18,Delhi,Android,false,2024-04-15 02:21:00
U049169,2024-02-16,DELHI,Android,false,2024-03-02 19:41:00
U028500,19-01-2024,delhi,,false,2024-02-18 00:34:00
U024411,15-01-2024,Mumbai,iOS,true,2024-04-17 05:10:00
U047928,2024-03-24,Mumbai,iOS,false,2024-02-24 08:12:00
U018791,2024-01-08,Bangalore ,iOS,,2024-02-12 02:42:00
U035799,2024-03-04,Chennai,android,true,2024-02-14 00:47:00
U013072,,,iOS,false,2024-02-21 16:53:00
U005863,2024-01-10,DELHI,iOS,true,2024-01-09 03:27:00
U006077,2024-02-30,Delhi,,false,2024-02-06 10:08:00
U037963,2024/03/21,Chennai,,,2024-04-02 19:43:00
U001648,2024-02-30,DELHI,iOS,,2024-05-05 16:24:00
U040537,2024/02/19,DELHI,android,,2024-02-21 06:17:00
U042412,2024/03/08,mumbai,android,true,2024-01-18 05:45:00
U023627,12-02-2024,DELHI,iOS,false,2024-02-04 20:00:00
U023133,,Mumbai,,,2024-01-02 04:28:00
U029920,2024-02-30,Chennai,,true,2024-05-08 01:57:00
U035671,,Delhi,iOS,,2024-01-18 16:18:00
